timestamp,external-temperature,month,day,longitude,latitude,modeled
2006-11-30 12:01:56,9.0,11,30,11.0450072,46.0069037,False
2006-11-30 16:02:21,8.0,11,30,11.0439321,46.0051693,False
2006-11-30 20:00:54,5.0,11,30,11.0442811,46.0085232,False
2006-12-01 00:00:54,5.0,12,1,11.0437952,46.0121473,False
2006-12-01 04:00:56,7.0,12,1,11.0437239,46.0122192,False
2006-12-01 08:01:54,8.0,12,1,11.0408493,46.0088191,False
2006-12-01 12:01:48,6.0,12,1,11.0421925,46.0053524,False
2006-12-01 16:02:24,9.0,12,1,11.0448684,46.0063499,False
2006-12-01 20:01:12,4.0,12,1,11.0437988,46.0088193,False
2006-12-02 00:01:18,5.0,12,2,11.0466056,46.0099785,False
2006-12-02 04:00:53,2.0,12,2,11.0447845,46.0090178,False
2006-12-02 08:02:17,8.0,12,2,11.044116,46.0069743,False
2006-12-02 12:01:42,9.0,12,2,11.04474,46.0052399,False
2006-12-02 16:01:38,7.0,12,2,11.0503278,46.0067129,False
2006-12-02 20:00:50,5.0,12,2,11.0470126,46.009963,False
2006-12-03 00:01:12,5.0,12,3,11.0479098,46.011348,False
2006-12-03 04:00:48,6.0,12,3,11.0472114,46.0112234,False
2006-12-03 08:02:47,10.0,12,3,11.0471166,46.0093062,False
2006-12-03 12:01:22,10.0,12,3,11.0475542,46.006965,False
2006-12-03 16:02:17,10.0,12,3,11.0475668,46.0090151,False
2006-12-03 20:00:43,10.0,12,3,11.0464863,46.0094085,False
2006-12-04 00:00:55,9.0,12,4,11.0473828,46.0104705,False
2006-12-04 04:00:54,8.0,12,4,11.0475327,46.0103351,False
2006-12-04 08:01:55,10.0,12,4,11.0468133,46.0071937,False
2006-12-04 12:02:15,11.0,12,4,11.0447705,46.0066187,False
2006-12-04 16:00:56,9.0,12,4,11.044062,46.0082934,False
2006-12-04 20:01:41,8.0,12,4,11.044502,46.0121045,False
2006-12-05 00:00:48,5.0,12,5,11.0430539,46.0131103,False
2006-12-05 04:01:24,9.0,12,5,11.0427792,46.0123026,False
2006-12-05 08:03:08,11.0,12,5,11.043568550467128,46.0091187521203,False
2006-12-05 12:01:17,13.0,12,5,11.0443462,46.0059821,False
2006-12-05 16:01:53,11.0,12,5,11.0509733,46.0072108,False
2006-12-05 20:01:41,12.0,12,5,11.0487126,46.0106454,False
2006-12-06 00:02:41,11.0,12,6,11.0481986,46.0102165,False
2006-12-06 04:01:08,10.0,12,6,11.0477157,46.0111487,False
2006-12-06 08:01:11,10.0,12,6,11.0475554,46.0114184,False
2006-12-06 12:01:18,10.0,12,6,11.0471794,46.0122062,False
2006-12-06 16:01:54,10.0,12,6,11.0468899,46.0102682,False
2006-12-06 20:00:47,9.0,12,6,11.0479546,46.0110653,False
2006-12-07 00:00:54,9.0,12,7,11.0452081,46.0121714,False
2006-12-07 04:01:18,11.0,12,7,11.0440169,46.0134738,False
2006-12-07 08:02:53,12.0,12,7,11.0524703,46.0082272,False
2006-12-07 12:01:45,12.0,12,7,11.0485006,46.0082726,False
2006-12-07 16:00:55,10.0,12,7,11.0452153,46.0094271,False
2006-12-07 20:00:56,9.0,12,7,11.0449456,46.0101115,False
2006-12-08 00:00:54,10.0,12,8,11.0490231,46.0103197,False
2006-12-08 04:00:53,9.0,12,8,11.0449246,46.0103863,False
2006-12-08 08:02:53,10.0,12,8,11.0419593,46.0073696,False
2006-12-08 12:01:35,8.0,12,8,11.043551,46.0085346,False
2006-12-08 16:01:14,9.0,12,8,11.0441522,46.0121582,False
2006-12-08 20:00:54,9.0,12,8,11.0453077,46.0128422,False
